epoch,step,test_loss,time_forward,train_loss,valid_loss
339,1359,,1.114277720451355,10303.8662109375,
340,1363,,,,10689.2275390625
340,1363,,1.1184587478637695,10302.8603515625,
341,1367,,,,10687.59765625
341,1367,,1.117958664894104,10302.23046875,
342,1371,,,,10685.0087890625
342,1371,,1.1228253841400146,10299.8447265625,
343,1375,,,,10688.9111328125
343,1375,,1.1213905811309814,10300.8525390625,
344,1379,,,,10688.2802734375
344,1379,,1.10912024974823,10298.58203125,
345,1383,,,,10680.10546875
345,1383,,1.1149041652679443,10299.205078125,
346,1387,,,,10689.244140625
346,1387,,1.1148474216461182,10298.3505859375,
347,1391,,,,10683.806640625
347,1391,,1.1149579286575317,10295.8955078125,
348,1395,,,,10673.583984375
348,1395,,1.1170626878738403,10297.8544921875,
349,1399,,,,10692.380859375
349,1399,,1.1299322843551636,10295.673828125,
350,1403,,,,10674.1328125
350,1403,,1.120172142982483,10294.126953125,
351,1407,,,,10707.6240234375
351,1407,,1.1133999824523926,10296.6669921875,
352,1411,,,,10681.0439453125
352,1411,,1.1221919059753418,10301.3603515625,
353,1415,,,,10678.068359375
353,1415,,1.1156089305877686,10294.0947265625,
354,1419,,,,10696.0029296875
354,1419,,1.1146944761276245,10292.1337890625,
355,1423,,,,10675.244140625
355,1423,,1.1138306856155396,10301.4013671875,
356,1427,,,,10674.0458984375
356,1427,,1.1243151426315308,10296.4892578125,
357,1431,,,,10661.90625
357,1431,,1.1220524311065674,10292.009765625,
358,1435,,,,10666.55078125
358,1435,,1.1141397953033447,10288.609375,
359,1439,,,,10667.1259765625
359,1439,,1.115381121635437,10287.1552734375,
360,1443,,,,10661.7275390625
360,1443,,1.115234136581421,10284.453125,
361,1447,,,,10664.6064453125
361,1447,,1.123136281967163,10283.46484375,
362,1451,,,,10656.8212890625
362,1451,,1.1252975463867188,10280.87109375,
363,1455,,,,10650.5322265625
363,1455,,1.1259207725524902,10276.2578125,
364,1459,,,,10649.6796875
364,1459,,1.1174900531768799,10272.908203125,
365,1463,,,,10646.4658203125
365,1463,,1.1122406721115112,10271.4052734375,
366,1467,,,,10643.65234375
366,1467,,1.1199458837509155,10269.3759765625,
367,1471,,,,10654.9931640625
367,1471,,1.1189101934432983,10273.46875,
368,1475,,,,10672.951171875
368,1475,,1.1100634336471558,10277.5419921875,
369,1479,,,,10693.8193359375
369,1479,,1.1124017238616943,10290.984375,
370,1483,,,,10651.865234375
370,1483,,1.106991171836853,10288.814453125,
371,1487,,,,10652.1142578125
371,1487,,1.11240553855896,10275.046875,
372,1491,,,,10678.40625
372,1491,,1.1161504983901978,10271.8564453125,
373,1495,,,,10672.9638671875
373,1495,,1.1105167865753174,10285.1728515625,
374,1499,,,,10695.6884765625
374,1499,,1.1048656702041626,10280.482421875,
375,1503,,,,10663.8623046875
375,1503,,1.11031174659729,10282.2607421875,
376,1507,,,,10664.2744140625
376,1507,,1.1110668182373047,10273.470703125,
377,1511,,,,10660.9462890625
377,1511,,1.1108367443084717,10272.951171875,
378,1515,,,,10673.4140625
378,1515,,1.1174118518829346,10270.7607421875,
379,1519,,,,10665.3740234375
379,1519,,1.1150327920913696,10271.6669921875,
380,1523,,,,10657.3359375
380,1523,,1.11184561252594,10269.6533203125,
381,1527,,,,10650.734375
381,1527,,1.1223595142364502,10267.3681640625,
382,1531,,,,10660.6376953125
382,1531,,1.1061679124832153,10263.208984375,
383,1535,,,,10657.4599609375
383,1535,,1.1041666269302368,10264.0654296875,
384,1539,,,,10653.263671875
384,1539,,1.109025239944458,10262.169921875,
385,1543,,,,10652.24609375
385,1543,,1.115910530090332,10260.986328125,
386,1547,,,,10650.58984375
386,1547,,1.1091500520706177,10262.048828125,
387,1551,,,,10653.318359375
387,1551,,1.1060842275619507,10259.3896484375,
388,1555,,,,10656.8564453125
388,1555,,1.122405767440796,10261.8330078125,
389,1559,,,,10651.078125
389,1559,,1.1169544458389282,10259.953125,
390,1563,,,,10654.43359375
390,1563,,1.1151896715164185,10258.4833984375,
391,1567,,,,10650.25390625
391,1567,,1.1058765649795532,10259.474609375,
392,1571,,,,10656.9501953125
392,1571,,1.11152184009552,10256.9228515625,
393,1575,,,,10647.853515625
393,1575,,1.113333821296692,10260.5185546875,
394,1579,,,,10643.82421875
394,1579,,1.1139851808547974,10256.5751953125,
395,1583,,,,10647.1103515625
395,1583,,1.1106524467468262,10256.3212890625,
396,1587,,,,10644.83203125
396,1587,,1.1157439947128296,10255.3759765625,
397,1591,,,,10642.16796875
397,1591,,1.1220957040786743,10253.7255859375,
398,1595,,,,10643.873046875
398,1595,,1.1164244413375854,10253.4345703125,
399,1599,,,,10645.083984375
399,1599,,1.113718032836914,10253.54296875,
400,1603,,,,10648.9521484375
400,1603,,1.1071771383285522,10251.87109375,
401,1607,,,,10646.5634765625
401,1607,,1.1142159700393677,10254.0546875,
402,1611,,,,10643.2080078125
402,1611,,1.1291272640228271,10251.748046875,
403,1615,,,,10640.822265625
403,1615,,1.126038908958435,10252.3896484375,
404,1619,,,,10638.9638671875
404,1619,,1.1313416957855225,10250.4365234375,
405,1623,,,,10639.0224609375
405,1623,,1.115250587463379,10249.443359375,
406,1627,,,,10644.4677734375
406,1627,,1.1182782649993896,10248.8896484375,
407,1631,,,,10642.115234375
407,1631,,1.1288630962371826,10250.3125,
408,1635,,,,10632.2939453125
408,1635,,1.1244741678237915,10249.9287109375,
409,1639,,,,10633.83984375
409,1639,,1.120537281036377,10248.1494140625,
410,1643,,,,10639.8681640625
410,1643,,1.1231480836868286,10246.0283203125,
411,1647,,,,10640.11328125
411,1647,,1.1181305646896362,10248.19921875,
412,1651,,,,10636.71875
412,1651,,1.112703800201416,10247.46484375,
413,1655,,,,10642.0361328125
413,1655,,1.1280901432037354,10247.3427734375,
414,1659,,,,10647.4619140625
414,1659,,1.124784231185913,10247.8076171875,
415,1663,,,,10639.982421875
415,1663,,1.1140518188476562,10248.2509765625,
416,1667,,,,10635.767578125
416,1667,,1.1224455833435059,10246.2734375,
417,1671,,,,10636.3984375
417,1671,,1.122750163078308,10247.1845703125,
418,1675,,,,10634.595703125
418,1675,,1.11969792842865,10247.6455078125,
419,1679,,,,10631.0224609375
419,1679,,1.1281661987304688,10244.013671875,
420,1683,,,,10639.533203125
420,1683,,1.1235917806625366,10243.2041015625,
421,1687,,,,10640.3974609375
421,1687,,1.117310643196106,10244.0654296875,
422,1691,,,,10634.4501953125
422,1691,,1.1194372177124023,10243.0185546875,
423,1695,,,,10626.857421875
423,1695,,1.116652250289917,10241.765625,
424,1699,,,,10627.0361328125
424,1699,,1.1170140504837036,10240.60546875,
425,1703,,,,10635.4345703125
425,1703,,1.1291247606277466,10238.4345703125,
426,1707,,,,10633.986328125
426,1707,,1.12935209274292,10240.03125,
427,1711,,,,10630.5791015625
427,1711,,1.125543475151062,10239.62890625,
428,1715,,,,10629.0947265625
428,1715,,1.1193997859954834,10238.2158203125,
429,1719,,,,10625.208984375
429,1719,,1.1139106750488281,10238.513671875,
430,1723,,,,10624.4716796875
430,1723,,1.1238592863082886,10235.9921875,
431,1727,,,,10631.587890625
431,1727,,1.1326435804367065,10234.8408203125,
432,1731,,,,10631.234375
432,1731,,1.129757285118103,10236.4482421875,
433,1735,,,,10625.22265625
433,1735,,1.124275803565979,10236.55859375,
434,1739,,,,10623.875
434,1739,,1.1330043077468872,10233.896484375,
435,1743,,,,10625.2041015625
435,1743,,1.1309624910354614,10235.2138671875,
436,1747,,,,10624.833984375
436,1747,,1.1386868953704834,10234.6669921875,
437,1751,,,,10620.787109375
437,1751,,1.1233880519866943,10234.6689453125,
438,1755,,,,10628.017578125
438,1755,,1.125940203666687,10234.439453125,
439,1759,,,,10623.314453125
439,1759,,1.1217600107192993,10234.8203125,
440,1763,,,,10629.7685546875
440,1763,,1.1374417543411255,10234.4482421875,
441,1767,,,,10615.40625
441,1767,,1.129878282546997,10238.984375,
442,1771,,,,10609.3642578125
442,1771,,1.129043459892273,10232.0009765625,
443,1775,,,,10611.75390625
443,1775,,1.137495994567871,10231.2978515625,
444,1779,,,,10636.9560546875
444,1779,,1.12190580368042,10241.1064453125,
445,1783,,,,10611.650390625
445,1783,,1.1308932304382324,10241.53515625,
446,1787,,,,10622.1767578125
446,1787,,1.1320760250091553,10232.5234375,
447,1791,,,,10614.603515625
447,1791,,1.1292306184768677,10233.0703125,
448,1795,,,,10617.5595703125
448,1795,,1.123602032661438,10231.51953125,
449,1799,,,,10624.3916015625
449,1799,,1.1208504438400269,10235.4345703125,
450,1803,,,,10617.5302734375
450,1803,,1.120259165763855,10242.5361328125,
451,1807,,,,10613.3076171875
451,1807,,1.127197027206421,10234.7373046875,
452,1811,,,,10611.96875
452,1811,,1.1271194219589233,10233.1240234375,
453,1815,,,,10616.0224609375
453,1815,,1.12684965133667,10228.4951171875,
454,1819,,,,10660.1923828125
454,1819,,1.130247712135315,10646.22265625,
455,1823,,,,10647.0595703125
455,1823,,1.1276874542236328,10253.3349609375,
456,1827,,,,10641.76171875
456,1827,,1.1331171989440918,10257.5888671875,
457,1831,,,,10635.2080078125
457,1831,,1.1243541240692139,10248.814453125,
458,1835,,,,10638.5400390625
458,1835,,1.1228259801864624,10246.3525390625,
459,1839,,,,10623.7998046875
459,1839,,1.121089220046997,10238.7626953125,
460,1843,,,,10624.8984375
460,1843,,1.1315762996673584,10238.9208984375,
461,1847,,,,10624.677734375
461,1847,,1.129093050956726,10232.431640625,
462,1851,,,,10617.2041015625
462,1851,,1.1306908130645752,10229.6279296875,
463,1855,,,,10615.2158203125
463,1855,,1.128035545349121,10229.87890625,
464,1859,,,,10613.169921875
464,1859,,1.1244087219238281,10225.708984375,
465,1863,,,,10611.2822265625
465,1863,,1.123519778251648,10223.1533203125,
466,1867,,,,10612.2734375
466,1867,,1.1239814758300781,10223.513671875,
467,1871,,,,10605.5947265625
467,1871,,1.1192831993103027,10220.140625,
468,1875,,,,10610.1904296875
468,1875,,1.1230887174606323,10223.115234375,
469,1879,,,,10611.982421875
469,1879,,1.1237694025039673,10220.662109375,
470,1883,,,,10606.2998046875
470,1883,,1.1557905673980713,10221.03515625,
471,1887,,,,10604.4443359375
471,1887,,1.1391520500183105,10218.3564453125,
472,1891,,,,10606.318359375
472,1891,,1.1392239332199097,10219.67578125,
473,1895,,,,10606.501953125
473,1895,,1.1417334079742432,10218.2509765625,
474,1899,,,,10602.8701171875
474,1899,,1.1419211626052856,10217.5078125,
475,1903,,,,10607.5517578125
475,1903,,1.1402459144592285,10218.3095703125,
476,1907,,,,10604.9140625
476,1907,,1.1416553258895874,10216.26953125,
477,1911,,,,10604.41796875
477,1911,,1.1358239650726318,10215.8046875,
478,1915,,,,10607.1015625
478,1915,,1.138441801071167,10216.69140625,
479,1919,,,,10601.67578125
479,1919,,1.1382290124893188,10213.013671875,
480,1923,,,,10601.2138671875
480,1923,,1.1421833038330078,10212.6337890625,
481,1927,,,,10607.4443359375
481,1927,,1.1402286291122437,10212.7373046875,
482,1931,,,,10606.275390625
482,1931,,1.1463223695755005,10213.1591796875,
483,1935,,,,10606.5224609375
483,1935,,1.1409716606140137,10213.150390625,
484,1939,,,,10600.904296875
484,1939,,1.1323137283325195,10211.634765625,
485,1943,,,,10604.3056640625
485,1943,,1.135361671447754,10211.4775390625,
486,1947,,,,10603.34765625
486,1947,,1.1392254829406738,10210.740234375,
487,1951,,,,10596.333984375
487,1951,,1.1452828645706177,10210.65234375,
488,1955,,,,10594.6015625
488,1955,,1.1391122341156006,10210.6953125,
489,1959,,,,10605.501953125
489,1959,,1.1352183818817139,10208.951171875,
490,1963,,,,10594.138671875
490,1963,,1.1332581043243408,10208.4638671875,
491,1967,,,,10596.064453125
491,1967,,1.1318279504776,10209.546875,
492,1971,,,,10610.712890625
492,1971,,1.1327108144760132,10207.78125,
493,1975,,,,10595.853515625
493,1975,,1.1354912519454956,10208.998046875,
494,1979,,,,10596.490234375
494,1979,,1.1409955024719238,10211.560546875,
495,1983,,,,10613.263671875
495,1983,,1.1428799629211426,10207.7861328125,
496,1987,,,,10595.9052734375
496,1987,,1.127872109413147,10210.2158203125,
497,1991,,,,10601.2333984375
497,1991,,1.1375453472137451,10207.794921875,
498,1995,,,,10601.58984375
498,1995,,1.1399338245391846,10209.966796875,
499,1999,,,,10592.90234375
499,1999,,1.1348326206207275,10209.47265625,
500,2003,,,,10588.6357421875
500,2003,,1.1347243785858154,10205.931640625,
501,2007,,,,10599.6953125
501,2007,,1.1399540901184082,10210.53515625,
502,2011,,,,10593.900390625
502,2011,,1.1437922716140747,10207.521484375,
503,2015,,,,10592.759765625
503,2015,,1.1336382627487183,10205.2958984375,
504,2019,,,,10582.8896484375
504,2019,,1.1343733072280884,10205.267578125,
505,2023,,,,10599.6416015625
505,2023,,1.1404964923858643,10200.8759765625,
506,2027,,,,10610.7060546875
506,2027,,1.136823296546936,10211.091796875,
507,2031,,,,10615.9052734375
507,2031,,1.131375789642334,10219.5234375,
508,2035,,,,10589.9716796875
508,2035,,1.1389527320861816,10216.017578125,
509,2039,,,,10604.845703125
509,2039,,1.1383519172668457,10204.7490234375,
510,2043,,,,10589.6240234375
510,2043,,1.1355606317520142,10213.478515625,
511,2047,,,,10588.4716796875
511,2047,,1.1361278295516968,10205.7607421875,
512,2051,,,,10586.9677734375
512,2051,,1.1351405382156372,10200.181640625,
513,2055,,,,10583.0634765625
513,2055,,1.1315574645996094,10196.6240234375,
514,2059,,,,10583.1103515625
514,2059,,1.139640212059021,10195.55859375,
515,2063,,,,10577.1640625
515,2063,,1.1362504959106445,10193.2255859375,
516,2067,,,,10579.9541015625
516,2067,,1.1405466794967651,10192.349609375,
517,2071,,,,10588.505859375
517,2071,,1.1388318538665771,10192.4580078125,
518,2075,,,,10587.525390625
518,2075,,1.137428879737854,10205.3544921875,
519,2079,,,,10588.767578125
519,2079,,1.1372243165969849,10201.017578125,
520,2083,,,,10585.3857421875
520,2083,,1.1334865093231201,10201.8046875,
521,2087,,,,10584.44921875
521,2087,,1.1359305381774902,10200.037109375,
522,2091,,,,10574.5517578125
522,2091,,1.1376391649246216,10195.52734375,
523,2095,,,,10576.9462890625
523,2095,,1.1333435773849487,10192.046875,
524,2099,,,,10580.572265625
524,2099,,1.1227389574050903,10190.2626953125,
525,2103,,,,10573.6484375
525,2103,,1.1125800609588623,10189.9287109375,
526,2107,,,,10569.978515625
526,2107,,1.1067595481872559,10189.693359375,
527,2111,,,,10576.8505859375
527,2111,,1.1166411638259888,10189.9091796875,
528,2115,,,,10584.330078125
528,2115,,1.12244713306427,10191.17578125,
529,2119,,,,10578.0283203125
529,2119,,1.1143485307693481,10200.70703125,
530,2123,,,,10576.978515625
530,2123,,1.1177489757537842,10193.537109375,
531,2127,,,,10573.2744140625
531,2127,,1.108924388885498,10193.6904296875,
532,2131,,,,10574.2255859375
532,2131,,1.1089979410171509,10188.19921875,
533,2135,,,,10581.9541015625
533,2135,,1.1173171997070312,10194.765625,
534,2139,,,,10591.0439453125
534,2139,,1.1151479482650757,10194.0048828125,
535,2143,,,,10576.5703125
535,2143,,1.108132004737854,10203.193359375,
536,2147,,,,10578.0283203125
536,2147,,1.108954668045044,10194.244140625,
537,2151,,,,10571.8984375
537,2151,,1.1105650663375854,10197.087890625,
538,2155,,,,10571.8876953125
538,2155,,1.1141170263290405,10189.5478515625,
539,2159,,,,10573.1396484375
539,2159,,1.1069061756134033,10191.4365234375,
540,2163,,,,10571.8984375
540,2163,,1.103096604347229,10189.6826171875,
541,2167,,,,10568.4423828125
541,2167,,1.1067266464233398,10188.80859375,
542,2171,,,,10569.3994140625
542,2171,,1.1089285612106323,10186.982421875,
543,2175,,,,10566.1943359375
543,2175,,1.1113725900650024,10186.1708984375,
544,2179,,,,10563.8388671875
544,2179,,1.122894048690796,10185.8251953125,
545,2183,,,,10569.662109375
545,2183,,1.1134564876556396,10184.244140625,
546,2187,,,,10564.6259765625
546,2187,,1.1139425039291382,10185.0068359375,
547,2191,,,,10570.2001953125
547,2191,,1.1166425943374634,10184.5986328125,
548,2195,,,,10564.52734375
548,2195,,1.1247321367263794,10184.9111328125,
549,2199,,,,10564.693359375
549,2199,,1.1223814487457275,10184.1455078125,
550,2203,,,,10565.50390625
550,2203,,1.1130025386810303,10185.0224609375,
551,2207,,,,10567.2998046875
551,2207,,1.1264433860778809,10182.576171875,
552,2211,,,,10566.0458984375
552,2211,,1.1335588693618774,10183.7607421875,
553,2215,,,,10560.6279296875
553,2215,,1.1297038793563843,10183.0478515625,
554,2219,,,,10563.2958984375
554,2219,,1.1311955451965332,10180.998046875,
555,2223,,,,10569.560546875
555,2223,,1.1344764232635498,10182.4765625,
556,2227,,,,10562.9287109375
556,2227,,1.1350677013397217,10183.2275390625,
557,2231,,,,10558.587890625
557,2231,,1.1334644556045532,10181.2744140625,
558,2235,,,,10562.7177734375
558,2235,,1.136613130569458,10180.2724609375,
559,2239,,,,10564.5185546875
559,2239,,1.1415802240371704,10183.046875,
560,2243,,,,10559.8779296875
560,2243,,1.1395204067230225,10180.4365234375,
561,2247,,,,10559.5556640625
561,2247,,1.1289900541305542,10180.4453125,
562,2251,,,,10559.7392578125
562,2251,,1.1424560546875,10179.8125,
563,2255,,,,10575.4365234375
563,2255,,1.1452019214630127,10179.9326171875,
564,2259,,,,10562.8076171875
564,2259,,1.132371187210083,10187.7041015625,
565,2263,,,,10563.5087890625
565,2263,,1.1288734674453735,10180.3583984375,
566,2267,,,,10566.4443359375
566,2267,,1.135813593864441,10179.0224609375,
567,2271,,,,10577.1220703125
567,2271,,1.1275250911712646,10177.3173828125,
568,2275,,,,10558.1416015625
568,2275,,1.1355338096618652,10182.271484375,
569,2279,,,,10565.5458984375
569,2279,,1.1449356079101562,10177.3701171875,
570,2283,,,,10555.779296875
570,2283,,1.1441936492919922,10177.3740234375,
571,2287,,,,10570.033203125
571,2287,,1.1382533311843872,10177.5302734375,
572,2291,,,,10570.896484375
572,2291,,1.150998830795288,10183.0361328125,
573,2295,,,,10574.158203125
573,2295,,1.1294697523117065,10180.779296875,
574,2299,,,,10562.181640625
574,2299,,1.1251420974731445,10183.1318359375,
575,2303,,,,10562.1162109375
575,2303,,1.1270641088485718,10176.3330078125,
576,2307,,,,10567.0302734375
576,2307,,1.1298221349716187,10175.0078125,
577,2311,,,,10556.99609375
577,2311,,1.134348750114441,10179.6904296875,
578,2315,,,,10560.0390625
578,2315,,1.120680809020996,10175.7841796875,
579,2319,,,,10560.669921875
579,2319,,1.131324291229248,10176.0185546875,
580,2323,,,,10561.83984375
580,2323,,1.1269006729125977,10176.1708984375,
581,2327,,,,10558.240234375
581,2327,,1.1322121620178223,10175.6708984375,
582,2331,,,,10554.818359375
582,2331,,1.1220003366470337,10173.291015625,
583,2335,,,,10549.49609375
583,2335,,1.119827151298523,10169.3173828125,
584,2339,,,,10554.9541015625
584,2339,,1.1244995594024658,10172.056640625,
585,2343,,,,10550.1005859375
585,2343,,1.1193615198135376,10169.8076171875,
586,2347,,,,10546.2548828125
586,2347,,1.1193150281906128,10167.5546875,
587,2351,,,,10556.11328125
587,2351,,1.129938006401062,10170.0986328125,
588,2355,,,,10548.2177734375
588,2355,,1.1301369667053223,10168.8681640625,
589,2359,,,,10547.7314453125
589,2359,,1.127245545387268,10166.44921875,
590,2363,,,,10545.775390625
590,2363,,1.1245555877685547,10166.048828125,
591,2367,,,,10574.0
591,2367,,1.1422746181488037,10173.4228515625,
592,2371,,,,10567.400390625
592,2371,,1.1282716989517212,10178.990234375,
593,2375,,,,10555.908203125
593,2375,,1.1153804063796997,10176.224609375,
594,2379,,,,10572.9501953125
594,2379,,1.120734453201294,10173.1904296875,
595,2383,,,,10558.919921875
595,2383,,1.1477502584457397,10168.708984375,
596,2387,,,,10555.255859375
596,2387,,1.1392990350723267,10170.220703125,
597,2391,,,,10564.421875
597,2391,,1.1390396356582642,10169.4228515625,
598,2395,,,,10560.8486328125
598,2395,,1.1501984596252441,10166.3564453125,
599,2399,,,,10557.986328125
599,2399,,1.1419565677642822,10166.490234375,
600,2403,,,,10558.23828125
600,2403,,1.138880729675293,10165.4716796875,
601,2407,,,,10556.8740234375
601,2407,,1.1399115324020386,10165.9287109375,
602,2411,,,,10553.9765625
602,2411,,1.1368834972381592,10164.4228515625,
603,2415,,,,10554.7119140625
603,2415,,1.1356196403503418,10163.2041015625,
604,2419,,,,10555.25390625
604,2419,,1.123332142829895,10163.53515625,
605,2423,,,,10550.8017578125
605,2423,,1.120629072189331,10163.7724609375,
606,2427,,,,10552.6845703125
606,2427,,1.1253290176391602,10162.7216796875,
607,2431,,,,10552.66796875
607,2431,,1.1345727443695068,10162.5068359375,
608,2435,,,,10554.505859375
608,2435,,1.1336729526519775,10162.6083984375,
609,2439,,,,10552.4775390625
609,2439,,1.1300878524780273,10161.509765625,
610,2443,,,,10551.3720703125
610,2443,,1.1302986145019531,10160.8740234375,
611,2447,,,,10552.2958984375
611,2447,,1.1401700973510742,10161.1171875,
612,2451,,,,10552.646484375
612,2451,,1.1367802619934082,10161.67578125,
613,2455,,,,10554.41796875
613,2455,,1.1257469654083252,10161.3828125,
614,2459,,,,10555.484375
614,2459,,1.1352050304412842,10161.4345703125,
615,2463,,,,10552.34765625
615,2463,,1.130601167678833,10161.759765625,
616,2467,,,,10547.5361328125
616,2467,,1.132764458656311,10160.8603515625,
617,2471,,,,10549.4892578125
617,2471,,1.1392841339111328,10160.263671875,
618,2475,,,,10549.44921875
618,2475,,1.1323271989822388,10159.7275390625,
619,2479,,,,10548.302734375
619,2479,,1.1246925592422485,10160.1474609375,
620,2483,,,,10551.9970703125
620,2483,,1.1394845247268677,10159.701171875,
621,2487,,,,10553.2255859375
621,2487,,1.1351344585418701,10159.5048828125,
622,2491,,,,10548.970703125
622,2491,,1.13373863697052,10162.0419921875,
623,2495,,,,10545.5263671875
623,2495,,1.131845235824585,10159.0986328125,
624,2499,,,,10546.16015625
624,2499,,1.1440931558609009,10158.708984375,
625,2503,,,,10552.8515625
625,2503,,1.1346975564956665,10159.529296875,
626,2507,,,,10552.263671875
626,2507,,1.13119637966156,10158.7978515625,
627,2511,,,,10546.8271484375
627,2511,,1.1397991180419922,10158.37109375,
628,2515,,,,10545.8896484375
628,2515,,1.133237600326538,10159.056640625,
629,2519,,,,10549.7978515625
629,2519,,1.1341456174850464,10156.8408203125,
630,2523,,,,10548.369140625
630,2523,,1.1373814344406128,10156.7138671875,
631,2527,,,,10541.017578125
631,2527,,1.1443054676055908,10155.9765625,
632,2531,,,,10544.798828125
632,2531,,1.1413906812667847,10155.998046875,
633,2535,,,,10550.3984375
633,2535,,1.14040207862854,10156.0927734375,
634,2539,,,,10548.2041015625
634,2539,,1.1374123096466064,10155.76171875,
635,2543,,,,10550.904296875
635,2543,,1.1405830383300781,10156.46875,
636,2547,,,,10544.1904296875
636,2547,,1.1405153274536133,10155.4775390625,
637,2551,,,,10542.6962890625
637,2551,,1.131400465965271,10155.7138671875,
638,2555,,,,10548.8935546875
638,2555,,1.1278272867202759,10154.3916015625,
639,2559,,,,10544.8984375
639,2559,,1.1395301818847656,10153.3076171875,
640,2563,,,,10542.826171875
640,2563,,1.1386620998382568,10153.974609375,
641,2567,,,,10547.0029296875
641,2567,,1.139346718788147,10154.4130859375,
642,2571,,,,10550.171875
642,2571,,1.1327199935913086,10153.77734375,
643,2575,,,,10549.80078125
643,2575,,1.1306662559509277,10154.515625,
644,2579,,,,10547.9921875
644,2579,,1.1329900026321411,10155.4287109375,
645,2583,,,,10541.060546875
645,2583,,1.1360059976577759,10153.5849609375,
646,2587,,,,10540.998046875
646,2587,,1.133209466934204,10156.390625,
647,2591,,,,10546.24609375
647,2591,,1.1360417604446411,10154.8427734375,
648,2595,,,,10542.2998046875
648,2595,,1.1392464637756348,10155.8095703125,
649,2599,,,,10537.3251953125
649,2599,,1.1410537958145142,10151.849609375,
650,2603,,,,10543.59765625
650,2603,,1.1338752508163452,10154.6005859375,
651,2607,,,,10552.8818359375
651,2607,,1.1315292119979858,10156.689453125,
652,2611,,,,10541.2021484375
652,2611,,1.1382973194122314,10157.359375,
653,2615,,,,10543.1357421875
653,2615,,1.1389151811599731,10156.3125,
654,2619,,,,10538.115234375
654,2619,,1.1358928680419922,10155.4482421875,
655,2623,,,,10537.4755859375
655,2623,,1.1434406042099,10153.34375,
656,2627,,,,10533.0869140625
656,2627,,1.1327145099639893,10150.65234375,
657,2631,,,,10535.5498046875
657,2631,,1.1388449668884277,10149.681640625,
658,2635,,,,10536.20703125
658,2635,,1.1367493867874146,10148.0517578125,
659,2639,,,,10535.4736328125
659,2639,,1.1356979608535767,10149.021484375,
660,2643,,,,10536.6748046875
660,2643,,1.138484001159668,10147.4267578125,
661,2647,,,,10532.009765625
661,2647,,1.1385105848312378,10146.470703125,
662,2651,,,,10538.11328125
662,2651,,1.1375250816345215,10145.8916015625,
663,2655,,,,10541.08203125
663,2655,,1.1404597759246826,10150.5361328125,
664,2659,,,,10532.0517578125
664,2659,,1.1344751119613647,10152.7900390625,
665,2663,,,,10529.5185546875
665,2663,,1.1410671472549438,10147.3896484375,
666,2667,,,,10525.6435546875
666,2667,,1.1365240812301636,10145.90625,
667,2671,,,,10530.6376953125
667,2671,,1.1337666511535645,10145.001953125,
668,2675,,,,10534.736328125
668,2675,,1.139032244682312,10143.626953125,
669,2679,,,,10530.6298828125
